STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,NAME_1,Geo_NAME,TractPopulation2010,MedINC14,MedINC10,MedINC00,MedINC90,MedHOMVal14,MedHOMVal10,MedHOMVal00,MedHOMVal90,MedRNTVal14,MedRENTVal10,MedRENTVal00,MedRENTVal90,OWNshprate14,OWNshprate10,OWNshprate00,OWNshprate90,shWHITET14,shWHITE10,shWHITE00,shWHITE90,shHISP14,shHISP10,shHISP00,shHISP90,shBLCK14,shBLCK10,shBLCK00,shBLCK90,shASIAN14,shASIAN10,shASIAN00,shASIAN90,POVrate14,POVrate10,POVrate00,POVrate90,shBACH14,shBACH10,shBACH00,shBACH90,shCBRENT14,shCBRENT10,shCBRENT00,shCBRENT90,chMedINC1014,chMedINC0010,chMedINC9000,chMedINC0014,chMedINC9014,chHOMval1014,chHOMval0010,chHOMval9000,chHOMval0014,chHOMval9014,chRENTval1014,chRENTval0010,chRENTval9000,chRENTval0014,chRENTval9014,chOWNrate1014,chOWNrate0010,chOWNrate9000,chOWNrate0014,chOWNrate9014,chBACH1014,chBACH0010,chBACH9000,chBACH0014,chBACH9014,chWHITE1014,chWHITE0010,chWHITE9000,chWHITE0014,chWHITE9014,chHISP1014,chHISP0010,chHISP9000,chHISP0014,chHISP9014,chBLCK1014,chBLCK0010,chBLCK9000,chBLCK0014,chBLCK9014,chASIAN1014,chASIAN0010,chASIAN9000,chASIAN0014,chASIAN9014,chPOVrate1014,chPOVrate0010,chPOVrate9000,chPOVrate9014,chCBRENT1014,chCBRENT0010,chCBRENT9000,chCBRENT0014,chCBRENT9014
33,15,33015064000,640,Census Tract 640,Hampton Falls,Census Tract 640- Rockingham County- New Hampshire,2236,105909,122107,108516,102683.99,435640,493785,374480,386620,1370,1575,1129,1252,86,90,89,94,93,95,98,99,0,0,1,1,0,1,0,0,0,0,1,0,3.73,5.37,2.93,3.73,54.85,49.81,49.85,32.45,6,34,36,26,-16198,13591,5832.01,-2607,3225.01,-58145,119305,-12140,61160,49020,-205,446,-123,241,118,-4,0,-4,-3,-8,5.04,-0.04,17.4,5,22.4,-2,-3,-1,-5,-6,0,0,0,-1,-1,0,1,0,0,0,0,-1,1,-1,0,-1.64,2.44,-0.79,0,-28,-1,10,-29,-20
33,15,33015106102,1061.02,Census Tract 1061.02,Windham,Census Tract 1061.02- Rockingham County- New Hampshire,6328,104052,111955,125134,112828,367320,423073,301454,336558,1548,1522,1239,1730,93,91,92,92,94,96,96,98,0,1,1,1,1,1,0,0,0,0,2,1,2.93,0,1.64,1.89,41.84,43.59,43.69,38.27,65,47,17,30,-7903,-13179,12306,-21082,-8776,-55753,121619,-35104,65866,30762,26,283,-491,309,-182,2,-1,1,1,1,-1.76,-0.1,5.42,-1.86,3.56,-2,0,-2,-2,-4,-1,0,1,-1,-1,0,1,0,1,1,0,-2,1,-2,-1,2.93,-1.64,-0.25,1.04,18,29,-13,47,35
33,15,33015003301,33.01,Census Tract 33.01,Derry,Census Tract 33.01- Rockingham County- New Hampshire,4567,87200,111616,94627.26,83416.5,227834,292513,192264.55,253296.8,1144,2173,1282.99,938.01,85,93,89,70,94,92,96,97,3,4,1,1,0,0,0,1,0,0,2,1,5.03,2.4,0,2.43,38.94,41.87,32.13,25.05,33,20,15,24,-24416,16988.74,11210.76,-7427.26,3783.5,-64679,100248.45,-61032.25,35569.45,-25462.8,-1029,890.01,344.97,-138.99,205.99,-9,4,19,-4,15,-2.94,9.75,7.08,6.81,13.89,2,-5,-1,-3,-3,-1,2,0,2,2,0,0,0,0,-1,0,-2,0,-2,-1,2.63,2.4,-2.43,2.6,14,4,-9,18,9
33,15,33015003602,36.02,Census Tract 36.02,Derry,Census Tract 36.02- Rockingham County- New Hampshire,5593,90532,108733,108841.58,94196.34,261384,312064,203589.73,251647.03,1515,1343,1321.75,1572.62,88,91,91,86,99,95,96,97,0,0,1,2,0,1,1,1,0,0,1,1,3.1,2.09,2.24,3.04,35.06,35.67,33.08,26.48,39,53,47,35,-18201,-108.58,14645.24,-18309.58,-3664.34,-50680,108474.27,-48057.3,57794.27,9736.97,172,21.25,-250.88,193.25,-57.62,-3,0,5,-3,2,-0.6,2.58,6.6,1.98,8.59,4,-1,0,2,2,0,-1,0,-1,-1,-1,1,0,-1,-1,0,-1,0,-1,-1,1.01,-0.15,-0.8,0.07,-14,6,12,-8,4
33,15,33015051000,510,Census Tract 510,Chester,Census Tract 510- Rockingham County- New Hampshire,4768,107833,108587,97462,85620,313640,375389,239981,263309,1661,0,956,1676,92,97,93,90,96,94,97,98,2,4,1,1,0,0,0,0,0,1,1,1,4.5,2.1,5.02,3.69,32.23,40.33,31.1,26.94,75,70,33,27,-754,11125,11842,10371,22213,-61749,135408,-23328,73659,50331,0,0,-720,705,-15,-5,4,3,-1,2,-8.1,9.24,4.16,1.13,5.3,2,-3,-1,-2,-3,-2,3,0,2,2,0,0,0,0,0,-1,0,0,-1,0,2.4,-2.92,1.33,0.81,5,37,7,42,49
33,15,33015003500,35,Census Tract 35,Derry,Census Tract 35- Rockingham County- New Hampshire,5782,45391,52393,54697,68315,181067,233315,149352,210084.98,1153,1139,1056,1156,29,32,31,32,93,90,92,96,3,4,3,2,2,4,1,1,1,1,3,1,14.92,17.91,10.73,6.75,24.16,22.27,21.52,26.22,48,46,37,27,-7002,-2304,-13618,-9306,-22924,-52248,83963,-60732.98,31715,-29017.98,14,83,-100,97,-3,-4,1,0,-3,-3,1.9,0.75,-4.7,2.64,-2.06,2,-2,-4,0,-4,-1,0,2,-1,1,-1,2,0,1,1,0,-2,2,-2,0,-2.99,7.18,3.98,8.17,2,9,9,11,21
33,15,33015106101,1061.01,Census Tract 1061.01,Windham,Census Tract 1061.01- Rockingham County- New Hampshire,7264,117168,134824,146618,112828,369150,434261,326209,336558,2034,1168,1507,1730,92,97,95,92,92,92,96,98,1,3,1,1,0,0,0,0,0,0,3,1,3.88,1.04,1.86,1.89,57.26,52.67,51.36,38.27,60,26,24,30,-17656,-11794,33790,-29450,4340,-65111,108052,-10349,42941,32592,866,-339,-223,527,304,-5,1,4,-3,0,4.59,1.31,13.08,5.9,18.99,0,-4,-2,-4,-6,-2,2,0,0,0,0,0,0,0,0,0,-3,2,-3,-1,2.84,-0.81,-0.04,1.99,34,2,-6,36,30
33,15,33015003302,33.02,Census Tract 33.02,Derry,Census Tract 33.02- Rockingham County- New Hampshire,4995,71833,65369,86796,83417,250709,287082,198172.98,253297.02,977,938,861,938,61,69,61,70,96,90,94,97,3,4,2,1,0,1,1,1,0,0,3,1,5.14,4.42,3.15,2.43,25.99,29.13,29.16,25.05,54,44,13,24,6464,-21427,3379,-14963,-11584,-36373,88909.02,-55124.03,52536.02,-2588.02,39,77,-77,116,39,-7,7,-9,0,-8,-3.14,-0.03,4.11,-3.17,0.94,6,-4,-3,2,-1,-2,3,1,1,2,-1,0,0,-1,0,0,-3,1,-2,-1,0.72,1.27,0.72,2.71,10,31,-11,41,30
33,15,33015055001,550.01,Census Tract 550.01,Raymond,Census Tract 550.01- Rockingham County- New Hampshire,5944,71411,66029,71980.95,69662.01,211466,222670,146050.97,208859.16,1198,1204,1001,1064,79,86,82,77,93,94,97,99,3,4,1,0,2,0,1,0,0,3,1,0,8.21,6.39,6.05,4.73,25.14,23.1,12.72,13.19,43,30,31,43,5382,-5951.95,2318.94,-569.95,1748.99,-11204,76619.03,-62808.19,65415.03,2606.84,-6,203,-63,197,134,-7,4,5,-3,2,2.04,10.38,-0.47,12.42,11.94,-1,-3,-2,-4,-6,0,3,0,3,3,2,-1,0,1,2,-3,2,1,-1,0,1.82,0.33,1.32,3.48,13,-1,-12,12,0
33,15,33015062000,620,Census Tract 620,East Kingston,Census Tract 620- Rockingham County- New Hampshire,2357,85333,94024,92666.39,80503.84,330212,373977,253178.77,281574.22,1593,1383,1125.95,1273.9,91,93,92,92,98,97,98,99,1,0,0,0,0,0,0,0,0,0,2,1,2.85,7.48,4.35,1.48,36.64,36.27,32.3,22.5,36,33,35,62,-8691,1357.61,12162.55,-7333.39,4829.16,-43765,120798.23,-28395.45,77033.23,48637.78,210,257.05,-147.94,467.05,319.1,-2,1,-1,0,-1,0.37,3.97,9.79,4.34,14.14,1,0,-1,0,-1,1,0,0,1,1,0,0,0,0,0,0,-2,1,-2,-1,-4.62,3.13,2.88,1.38,3,-2,-27,1,-26
33,15,33015100200,1002,Census Tract 1002,Salem,Census Tract 1002- Rockingham County- New Hampshire,5606,83648,83094,88167.09,91283.98,272872,327380,216739.61,251365.31,1304,1359,1051,1175,76,73,84,83,96,88,96,97,1,2,1,1,0,0,0,0,0,0,3,1,4.56,4.04,3.46,3.52,37.18,28.71,23,16.85,47,16,31,31,554,-5073.09,-3116.9,-4519.09,-7635.98,-54508,110640.39,-34625.7,56132.39,21506.69,-55,308,-124,253,129,2,-10,1,-8,-7,8.46,5.71,6.15,14.18,20.33,8,-7,-2,0,-1,-2,1,0,-1,0,0,0,0,0,0,0,-3,1,-3,-1,0.52,0.58,-0.05,1.04,30,-15,0,16,16
33,15,33015003400,34,Census Tract 34,Derry,Census Tract 34- Rockingham County- New Hampshire,5355,48952,57324,56562,65510.29,196012,228318,143851,211490.91,1074,1024,978,1028.02,55,60,49,49,93,96,95,96,2,1,2,1,2,0,1,1,0,1,2,1,10.96,11.81,7.65,4.55,24.82,28.19,19.94,20.5,59,40,41,42,-8372,762,-8948.29,-7610,-16558.29,-32306,84467,-67639.91,52161,-15478.91,50,46,-50.02,96,45.98,-5,11,1,6,6,-3.37,8.26,-0.56,4.89,4.33,-3,1,-2,-2,-4,2,-1,1,1,1,2,-1,0,1,0,0,-2,1,-2,-1,-0.85,4.16,3.1,6.41,18,0,-1,18,16
33,15,33015003601,36.01,Census Tract 36.01,Derry,Census Tract 36.01- Rockingham County- New Hampshire,6817,77716,80740,86536,94172,197741,229296,169155,251540,1601,1269,1234,1574,83,88,84,86,92,92,96,97,2,1,1,2,3,1,1,1,2,1,2,1,8.06,4.4,3.28,3.04,22.97,21.76,24.77,26.47,42,61,27,35,-3024,-5796,-7636,-8820,-16456,-31555,60141,-82385,28586,-53799,332,35,-340,367,27,-5,3,-2,-2,-4,1.2,-3.01,-1.7,-1.81,-3.51,-1,-3,-1,-4,-5,1,0,0,1,1,1,1,0,2,2,0,0,1,0,1,3.66,1.13,0.24,5.02,-19,34,-8,15,7
33,15,33015004000,40,Census Tract 40,Auburn,Census Tract 40- Rockingham County- New Hampshire,4953,106222,97847,100593,90470,302762,371696,205462,240123,904,1331,840,1393,91,94,92,92,96,94,98,99,1,2,1,0,0,0,0,0,0,0,1,1,2.58,2.16,1.78,4.33,34.67,32.92,27.02,21.85,21,65,16,24,8375,-2746,10123,5629,15752,-68934,166234,-34661,97300,62639,-427,491,-553,64,-489,-4,2,1,-2,-1,1.75,5.9,5.18,7.65,12.83,2,-3,-1,-2,-3,-1,1,1,0,0,0,0,0,0,0,0,-1,0,-1,0,0.42,0.39,-2.55,-1.75,-44,49,-8,5,-3
33,15,33015050000,500,Census Tract 500,Candia,Census Tract 500- Rockingham County- New Hampshire,3909,93977,98925,87270.65,83912.75,259045,308914,199282.55,239950.25,867,1671,1028.74,1073.38,97,95,92,93,95,97,97,99,1,2,1,0,0,0,0,0,0,0,1,0,3.83,4,2.65,3.78,33.4,29.85,28.86,21.79,59,100,7,15,-4948,11654.35,3357.9,6706.35,10064.25,-49869,109631.45,-40667.7,59762.45,19094.75,-804,642.26,-44.64,-161.74,-206.38,2,3,0,5,5,3.56,0.98,7.07,4.54,11.61,-1,0,-1,-2,-3,-1,1,0,0,1,0,0,0,0,0,0,-1,0,-1,0,-0.17,1.35,-1.14,0.05,-41,93,-7,52,44
33,15,33015052000,520,Census Tract 520,Sandown,Census Tract 520- Rockingham County- New Hampshire,5986,78840,91634,96055.74,89276.13,237289,300876,197647,250152.05,1327,1278,1124.85,1385.9,92,88,90,87,98,98,98,99,1,0,1,0,0,0,0,0,0,0,1,0,7.26,5.97,4.13,2.2,25.18,27.16,21.6,23.6,48,56,38,38,-12794,-4421.74,6779.62,-17215.74,-10436.12,-63587,103229,-52505.05,39642,-12863.05,49,153.15,-261.05,202.15,-58.9,4,-2,3,2,5,-1.98,5.56,-2,3.58,1.58,0,-1,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,1.29,1.84,1.93,5.06,-9,18,0,9,10
33,15,33015067501,675.01,Census Tract 675.01,Newmarket,Census Tract 675.01- Rockingham County- New Hampshire,7252,73585,86705,77379.34,61854.34,296865,319016,208095.27,237546.81,1021,1250,965.07,1014.29,67,68,66,55,89,94,94,96,5,1,1,1,0,1,0,1,4,0,4,3,8.03,5.55,6.83,8.51,45.07,45.31,34.81,28.22,41,44,34,38,-13120,9325.66,15525,-3794.34,11730.66,-22151,110920.73,-29451.55,88769.73,59318.19,-229,284.93,-49.23,55.93,6.71,-1,2,11,1,13,-0.25,10.5,6.59,10.25,16.85,-5,0,-1,-5,-7,5,-1,1,4,5,-1,1,0,0,-1,4,-4,1,0,1,2.48,-1.29,-1.68,-0.48,-3,9,-4,6,3
33,15,33015067502,675.02,Census Tract 675.02,Newmarket,Census Tract 675.02- Rockingham County- New Hampshire,3364,52404,62575,56940.43,61820.55,238102,247544,160792.63,237328.5,1070,1032,971.9,1014.02,43,51,45,55,88,90,93,96,2,1,2,1,3,1,1,1,0,0,4,3,9.4,12.37,8.55,8.53,46.3,43.61,34.44,28.19,48,48,43,38,-10171,5634.57,-4880.12,-4536.43,-9416.55,-9442,86751.38,-76535.87,77309.38,773.5,38,60.1,-42.12,98.1,55.98,-8,5,-9,-2,-12,2.69,9.17,6.25,11.86,18.11,-2,-3,-2,-5,-7,1,-1,1,0,1,2,0,0,2,3,0,-4,1,-4,-3,-2.98,3.82,0.02,0.86,0,5,4,5,10
33,15,33015053000,530,Census Tract 530,Danville,Census Tract 530- Rockingham County- New Hampshire,4387,90938,84813,81425.9,78975.38,266975,313911,201339.77,259620.72,874,804,843.02,971.07,87,92,91,92,97,98,97,99,1,2,1,0,0,0,0,0,0,1,1,0,2.68,1.93,4.05,4.6,30.14,22.47,18.99,15.15,41,16,24,39,6125,3387.1,2450.52,9512.1,11962.62,-46936,112571.23,-58280.95,65635.23,7354.28,70,-39.02,-128.05,30.98,-97.07,-4,0,-1,-4,-5,7.67,3.48,3.84,11.15,14.99,-1,1,-2,0,-2,-1,1,1,0,1,0,0,0,0,0,-1,0,1,-1,0,0.75,-2.12,-0.55,-1.92,25,-8,-15,17,2
33,15,33015054000,540,Census Tract 540,Fremont,Census Tract 540- Rockingham County- New Hampshire,4283,82218,83560,88365.81,75494.38,248167,311521,214262.7,233800.56,1603,1611,1083.99,1230,88,88,88,86,94,96,98,98,3,2,1,1,2,0,0,0,1,0,1,1,2.68,5.02,4.18,4.34,28.54,24,18.74,17.17,51,42,21,33,-1342,-4805.81,12871.43,-6147.81,6723.62,-63354,97258.3,-19537.86,33904.3,14366.44,-8,527.01,-146.01,519.01,373,0,-1,3,0,2,4.55,5.26,1.57,9.8,11.37,-2,-2,0,-4,-4,0,1,0,2,2,2,0,0,2,2,1,-1,1,0,0,-2.34,0.84,-0.16,-1.66,9,21,-11,30,19
33,15,33015057000,570,Census Tract 570,Northwood,Census Tract 570- Rockingham County- New Hampshire,4241,71379,70029,72069.91,58634,230172,257211,153470.33,211748.69,1036,1019,810.2,957.4,87,86,85,83,94,99,97,98,3,1,1,1,0,0,0,0,0,0,2,1,8.36,1.08,4.22,5.59,30.65,29.77,23.88,21.88,25,16,18,33,1350,-2040.91,13435.91,-690.91,12745,-27039,103740.67,-58278.36,76701.67,18423.31,17,208.8,-147.2,225.8,78.6,1,2,2,2,4,0.88,5.88,2.01,6.76,8.77,-6,2,-1,-4,-4,2,0,0,2,2,0,0,0,0,0,0,-2,0,-2,-1,7.29,-3.14,-1.37,2.77,10,-3,-14,7,-7
33,15,33015058000,580,Census Tract 580,Nottingham,Census Tract 580- Rockingham County- New Hampshire,4785,86250,107036,88724,77011.99,274499,338133,193772,227474.98,864,1391,864,1219,96,92,91,88,97,95,98,98,0,2,1,0,1,0,0,0,0,1,1,1,3.05,3.31,2.5,6.33,37.5,41.45,25.33,25.43,39,18,26,32,-20786,18312,11712.01,-2474,9238.01,-63634,144361,-33702.98,80727,47024.02,-527,527,-355,0,-355,3,1,3,5,8,-3.96,16.13,-0.1,12.17,12.07,3,-3,-1,-1,-1,-1,1,0,0,0,0,0,0,1,0,-1,0,0,-1,-1,-0.27,0.81,-3.83,-3.29,22,-8,-7,14,7
33,15,33015059000,590,Census Tract 590,Epping,Census Tract 590- Rockingham County- New Hampshire,6411,77321,79732,72075.7,67982.55,217972,262425,169289.53,217945.45,907,899,828.41,1008.33,86,81,77,78,97,95,97,98,0,0,1,1,0,1,0,0,0,0,2,1,6.31,5.16,3.31,6.44,27.48,25.24,14.47,15.4,22,24,32,33,-2411,7656.3,4093.15,5245.3,9338.45,-44453,93135.47,-48655.92,48682.47,26.55,8,70.59,-179.92,78.59,-101.33,5,4,-1,9,8,2.24,10.77,-0.93,13.01,12.08,2,-2,-2,0,-2,0,-1,0,-1,-1,-1,1,0,0,0,0,-2,2,-2,-1,1.16,1.84,-3.12,-0.12,-2,-9,-1,-11,-12
33,15,33015060000,600,Census Tract 600,Brentwood,Census Tract 600- Rockingham County- New Hampshire,4486,101840,122197,98029.93,80503.65,354307,438823,252491.41,306339.03,1232,1086,899,1123.98,82,95,93,89,95,96,96,98,2,2,1,1,0,0,1,1,1,0,2,1,7.36,1.98,3.67,4.76,46.4,38.78,27.51,18.26,52,38,11,44,-20357,24167.07,17526.28,3810.07,21336.35,-84516,186331.59,-53847.62,101815.59,47967.97,146,187,-224.99,333,108.02,-13,2,4,-11,-7,7.62,11.27,9.25,18.89,28.14,-1,0,-2,-1,-2,0,0,1,1,2,0,0,0,0,0,0,-1,1,-1,0,5.39,-1.69,-1.09,2.61,15,27,-33,42,8
33,15,33015107100,1071,Census Tract 1071,Portsmouth,Census Tract 1071- Rockingham County- New Hampshire,2465,62115,55600,58697.07,49532,273380,303157,207545.42,235833.89,1304,1095,934.04,813.26,47,41,46,40,82,84,88,88,6,4,2,1,4,6,5,9,4,1,6,2,14.29,10.26,16.91,11.18,46.23,28.89,37.28,16.67,44,65,41,36,6515,-3097.07,9165.07,3417.93,12583,-29777,95611.58,-28288.47,65834.58,37546.11,209,160.96,120.78,369.96,490.74,7,-6,6,1,7,17.33,-8.39,20.6,8.95,29.55,-2,-4,0,-6,-6,2,2,1,4,5,-3,1,-4,-1,-5,4,-5,4,-1,2,4.03,-6.65,5.73,3.11,-21,24,4,3,8
33,15,33015069700,697,Census Tract 697,Portsmouth,Census Tract 697- Rockingham County- New Hampshire,3519,95500,73092,77316,71207.51,606235,676157,454657,352044.69,1348,1322,1092,1020.47,66,65,63,56,88,96,95,96,3,1,1,1,1,3,2,2,0,0,2,1,2.42,4.65,7.55,3.76,56.72,59.53,43.5,33.57,31,59,36,33,22408,-4224,6108.49,18184,24292.49,-69922,221500,102612.31,151578,254190.31,26,230,71.53,256,327.53,1,2,7,3,10,-2.81,16.03,9.93,13.22,23.15,-8,1,0,-8,-8,2,0,0,2,2,-2,1,0,-1,-1,0,-2,1,-2,-1,-2.24,-2.89,3.78,-1.34,-28,22,3,-5,-2
33,17,33017080100,801,Census Tract 801,Durham,Census Tract 801- Strafford County- New Hampshire,2705,100819,125591,130476.27,100944.12,373827,403087,283433.91,330057.88,1680,917,748.13,1432.96,83,91,88,85,92,94,97,98,3,3,1,1,0,0,0,1,2,2,1,1,0.57,5.17,0.68,5.19,71.15,68.41,72.87,66.21,48,38,9,39,-24772,-4885.27,29532.15,-29657.27,-125.12,-29260,119653.09,-46623.97,90393.09,43769.13,763,168.87,-684.82,931.87,247.04,-8,3,3,-5,-2,2.73,-4.46,6.67,-1.73,4.94,-2,-3,-1,-5,-6,0,2,0,2,2,0,0,0,0,-1,0,1,1,0,1,-4.6,4.49,-4.51,-4.62,10,29,-30,39,9
33,15,33015107400,1074,Census Tract 1074,Portsmouth,Census Tract 1074- Rockingham County- New Hampshire,1169,80144,94067,77651.5,52931.89,289749,312064,200098.5,221854.55,1493,861,1168.8,966,83,91,89,27,87,99,93,84,5,0,1,4,1,1,2,8,4,0,3,3,6.03,4.49,3.79,2.65,39.52,36.29,37.39,17.99,49,77,31,5,-13923,16415.5,24719.61,2492.5,27212.11,-22315,111965.5,-21756.05,89650.5,67894.45,632,-307.8,202.8,324.2,527,-8,2,63,-6,56,3.24,-1.1,19.4,2.13,21.53,-12,5,9,-7,2,4,0,-3,4,0,0,-2,-6,-2,-7,4,-3,0,0,1,1.53,0.71,1.14,3.38,-28,47,25,19,44
33,15,33015063002,630.02,Census Tract 630.02,Seabrook,Census Tract 630.02- Rockingham County- New Hampshire,4965,52479,55268,60938,52072.32,283750,301963,193222,252947.09,993,1120,943,1001,71,82,63,63,97,98,97,98,0,0,1,1,0,0,0,0,0,0,2,1,13.43,8.11,8.62,5.24,12.88,20.11,14.75,10.09,52,54,33,34,-2789,-5670,8865.68,-8459,406.68,-18213,108741,-59725.09,90528,30802.91,-127,177,-58,50,-8,-11,19,0,8,8,-7.23,5.36,4.66,-1.87,2.78,-1,2,-1,1,-1,0,-1,0,-1,-1,0,0,0,0,0,0,-2,1,-2,-1,5.32,-0.5,3.38,8.19,-2,22,-2,20,18
33,15,33015065008,650.08,Census Tract 650.08,Hampton,Census Tract 650.08- Rockingham County- New Hampshire,1718,40353,53129,72668,75478,317707,379734,238605.02,283158,1095,1050,942,1052,50,41,59,62,96,98,97,98,3,1,1,1,0,0,0,0,0,0,1,1,30.88,24.02,6.98,7.15,31.02,15.62,36.51,30.63,80,60,27,35,-12776,-19539,-2810,-32315,-35125,-62027,141128.98,-44552.98,79101.98,34549,45,108,-110,153,43,9,-19,-3,-10,-13,15.4,-20.89,5.88,-5.49,0.39,-3,1,-1,-2,-3,2,0,0,2,2,0,0,0,0,0,0,-1,1,-1,-1,6.86,17.04,-0.17,23.73,20,33,-8,53,46
33,15,33015104102,1041.02,Census Tract 1041.02,Hampstead,Census Tract 1041.02- Rockingham County- New Hampshire,3742,96850,91944,97421.06,80396.5,288732,350407,248588.73,326932.47,1257,1050,781.29,864.92,84,91,83,82,95,98,98,98,0,0,1,1,0,0,0,0,0,0,1,1,5.78,2.22,3.81,2.55,40.85,39.6,36.33,30.89,49,28,25,28,4906,-5477.06,17024.56,-571.06,16453.5,-61675,101818.27,-78343.73,40143.27,-38200.47,207,268.71,-83.63,475.71,392.08,-7,8,2,1,2,1.26,3.27,5.44,4.53,9.97,-3,0,0,-3,-3,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,3.56,-1.59,1.26,3.23,20,4,-3,24,21
33,15,33015104101,1041.01,Census Tract 1041.01,Hampstead,Census Tract 1041.01- Rockingham County- New Hampshire,4781,79694,89851,97372.61,80369.53,253454,349321,248518.98,326818.22,835,792,782.47,866.25,77,84,83,81,95,94,98,98,3,1,1,1,0,0,0,0,0,0,1,1,6.54,3.12,3.81,2.56,32.62,35.62,36.28,30.84,48,81,25,28,-10157,-7521.61,17003.08,-17678.61,-675.53,-95867,100802.02,-78299.23,4935.02,-73364.22,43,9.53,-83.78,52.53,-31.25,-6,1,2,-6,-4,-3.01,-0.66,5.45,-3.66,1.78,1,-4,0,-3,-3,2,0,0,2,2,0,0,0,0,0,0,-1,0,-1,-1,3.41,-0.69,1.25,3.98,-32,56,-3,23,20
33,15,33015003703,37.03,Census Tract 37.03,Londonderry,Census Tract 37.03- Rockingham County- New Hampshire,5104,85101,86203,93980.5,91459.09,287817,288168,202042.89,259777.39,1286,1042,1223.66,1244.54,80,85,85,81,95,94,96,97,1,0,1,1,2,0,1,0,0,0,2,1,2.1,1.57,4.36,3.54,38,33.27,32.68,30.19,54,54,37,39,-1102,-7777.5,2521.41,-8879.5,-6358.09,-351,86125.11,-57734.5,85774.11,28039.61,244,-181.66,-20.88,62.34,41.46,-5,1,4,-5,-1,4.73,0.58,2.49,5.31,7.81,1,-2,-1,-1,-2,0,-1,0,-1,-1,1,0,0,1,1,0,-2,1,-2,-1,0.53,-2.79,0.82,-1.44,0,17,-2,17,15
33,15,33015003802,38.02,Census Tract 38.02,Londonderry,Census Tract 38.02- Rockingham County- New Hampshire,4057,109167,97545,113834,107239,293104,372239,218389,278767,0,528,1349,1758,96,97,96,93,91,96,96,98,5,1,2,0,1,0,1,0,0,0,2,1,2.02,6.05,0.41,1.2,40.87,33.27,38.38,37.87,41,53,34,22,11622,-16289,6595,-4667,1928,-79135,153850,-60378,74715,14337,0,-821,-409,0,0,-1,1,3,0,3,7.6,-5.11,0.51,2.49,3,-5,0,-2,-5,-7,5,-1,1,4,5,1,0,0,0,1,0,-2,1,-2,-1,-4.03,5.64,-0.79,0.82,-12,19,12,7,19
33,15,33015003902,39.02,Census Tract 39.02,Londonderry,Census Tract 39.02- Rockingham County- New Hampshire,3374,116131,107126,96810,93708.11,304999,322709,206287,268282.47,1212,1185,1117,1315.41,94,96,82,84,100,96,96,97,0,3,2,1,0,0,0,0,0,0,2,1,2.14,0.62,1.52,1.63,45.36,47.74,36.7,33.22,55,35,25,39,9005,10316,3101.89,19321,22422.89,-17710,116422,-61995.47,98712,36716.53,27,68,-198.41,95,-103.41,-2,14,-2,12,10,-2.38,11.04,3.48,8.66,12.14,4,0,-1,4,2,-3,2,1,-1,-1,0,0,0,0,0,0,-1,1,-2,-1,1.52,-0.9,-0.11,0.52,20,10,-15,30,15
33,15,33015003801,38.01,Census Tract 38.01,Londonderry,Census Tract 38.01- Rockingham County- New Hampshire,3931,108238,126874,113834,107239,302355,351602,218389,278767,1298,1961,1349,1758,93,93,96,93,95,92,96,98,3,5,2,0,0,0,1,0,1,0,2,1,1.78,1.26,0.41,1.2,54.51,53.79,38.38,37.87,16,12,34,22,-18636,13040,6595,-5596,999,-49247,133213,-60378,83966,23588,-663,612,-409,-51,-460,0,-3,3,-3,0,0.72,15.41,0.51,16.13,16.64,3,-4,-2,0,-3,-2,4,1,2,3,0,0,0,-1,0,1,-2,1,-1,0,0.53,0.85,-0.79,0.59,4,-22,12,-18,-6
33,15,33015003901,39.01,Census Tract 39.01,Londonderry,Census Tract 39.01- Rockingham County- New Hampshire,4076,76500,103980,95725.34,93106.38,277955,297618,205383.59,267598.47,1213,1267,1112.79,1301.71,71,86,80,82,96,89,96,97,3,5,2,1,0,2,0,0,1,3,2,1,4.62,1.13,1.7,1.73,36.27,42.08,36.29,33.04,47,45,26,38,-27480,8254.66,2618.97,-19225.34,-16606.37,-19663,92234.41,-62214.87,72571.41,10356.53,-54,154.21,-188.92,100.21,-88.71,-15,6,-2,-10,-12,-5.81,5.8,3.25,-0.02,3.23,7,-7,-1,0,-1,-2,3,1,1,2,-2,2,0,0,0,-2,1,1,-1,-1,3.49,-0.57,-0.03,2.9,1,20,-13,21,8
33,15,33015003701,37.01,Census Tract 37.01,Londonderry,Census Tract 37.01- Rockingham County- New Hampshire,3587,88167,87625,93074.92,90833.53,258842,290123,201212.27,259179.95,1768,1457,1202.58,1231.21,93,87,84,80,91,92,96,97,4,3,1,1,2,0,1,0,0,0,2,1,6.18,5.9,4.42,3.56,43.02,39.76,32.41,29.99,42,72,38,39,542,-5449.92,2241.39,-4907.92,-2666.53,-31281,88910.73,-57967.69,57629.73,-337.95,311,254.42,-28.63,565.42,536.79,6,3,4,9,13,3.26,7.35,2.43,10.61,13.03,-1,-4,-1,-4,-6,2,1,0,3,3,2,-1,0,1,2,0,-2,1,-2,-1,0.28,1.47,0.86,2.62,-30,34,-2,4,2
